"","iwm94","hischshr1520m","hischshr1520f","lpop1994","sexr","lareapre"
"33",-0.382829219102859,0.265984654426575,0.315186232328415,8.16933631896973,1.00980019569397,11.4459524154663
"34",NA,0.222222223877907,0.128048777580261,NA,0.985700666904449,10.4057769775391
"35",-0.448480367660522,0.375,0.401639342308044,7.28619194030762,1.01764702796936,10.4463930130005
"36",-0.486133754253387,0.158620685338974,0.0569620244204998,7.18765735626221,1.01860845088959,10.3822031021118
"37",-0.292753636837006,0.13186813890934,0.0914285704493523,7.05703687667847,1.00077998638153,10.6656942367554
"38",-0.419038742780685,0.223404258489609,0.299578070640564,7.75491046905518,1.06035602092743,11.605523109436
"39",-0.396103888750076,0.125,0.0720338970422745,8.26564979553223,1.00902032852173,11.5464668273926
"40",NA,0.19245283305645,0.15952143073082,NA,1.03802967071533,10.3791007995605
"41",-0.0640477389097214,0.198215872049332,0.180958122014999,11.8731069564819,0.999677836894989,15.3084373474121
"42",-0.440624982118607,0.190909087657928,0.238095238804817,7.22329568862915,0.993913054466248,10.4488306045532
"43",-0.364417999982834,0.139037430286407,0.127853885293007,7.37838363647461,0.987218499183655,10.8641586303711
"44",-0.1583311855793,0.266478329896927,0.23412698507309,8.42507743835449,1.38525068759918,13.2616682052612
"45",-0.549485325813293,0.14155250787735,0.0496183224022388,7.29912137985229,0.989220023155212,10.4830455780029
"46",NA,0.247747749090195,0.178743958473206,NA,1.01809406280518,10.6180295944214
"47",-0.222090974450111,0.0745856389403343,0.0306122452020645,7.61431217193604,0.97047370672226,10.9889297485352
"48",-0.239642560482025,0.185430467128754,0.071856290102005,7.19668674468994,1.14252698421478,10.2404594421387
"49",-0.600768566131592,0.132743358612061,0.182320445775986,7.87473917007446,0.967037498950958,12.3627214431763
"50",-0.25353017449379,0.101503759622574,0.0504731871187687,7.46679925918579,0.969368517398834,10.6575889587402
"51",-0.263498216867447,0.128205135464668,0.148688048124313,8.11522197723389,1.35452926158905,11.0191698074341
"52",-0.445251077413559,0.196531787514687,0.163636356592178,7.50988292694092,1.04845118522644,9.59960842132568
"53",-0.422648519277573,0.100000001490116,0.100000001490116,7.56527519226074,1.03166913986206,11.3131685256958
"54",-0.41634613275528,0.189024388790131,0.0609756112098694,7.01750612258911,1.14212763309479,10.7771005630493
"55",0.138285458087921,0.319017052650452,0.237414970993996,10.965781211853,1.02884089946747,14.1017961502075
"56",NA,NA,NA,NA,NA,NA
"57",NA,0.25,0.0342857129871845,NA,1.33018052577972,9.73861312866211
"58",-0.500680267810822,0.199170127511024,0.102040819823742,7.43838357925415,1.05592596530914,10.9823904037476
"59",-0.364107012748718,0.154471546411514,0.0307377055287361,7.21597480773926,1.01946043968201,10.5700340270996
"60",-0.495219886302948,0.0994475111365318,0.0137931033968925,6.34035921096802,1.26456880569458,9.61747074127197
"61",-0.136563867330551,0.165399238467216,0.0442708320915699,7.3658127784729,0.946791350841522,10.7139291763306
"62",-0.256637156009674,0.255250871181488,0.228646904230118,9.16534328460693,1.04396533966064,13.0277299880981
"63",NA,0.102678574621677,0.0180995482951403,NA,1.16455698013306,10.3765802383423
"64",NA,0.168776378035545,0.0956521704792976,NA,1.03034389019012,10.2653493881226
"65",-0.254793345928192,0.250626564025879,0.245014250278473,7.89580821990967,1.02676403522491,10.9753446578979
"66",-0.126537799835205,0.196891188621521,0.164222881197929,7.83518362045288,1.06663918495178,11.3042640686035
"67",NA,0.229927003383636,0.0787671208381653,NA,1.02761852741241,10.6311330795288
"68",-0.613017737865448,0.311170220375061,0.253731340169907,7.52185916900635,1.07880830764771,11.1653089523315
"69",0.068918913602829,0.256825923919678,0.155011653900146,8.09101486206055,1.27576494216919,11.4597673416138
"70",-0.0811881124973297,0.123076923191547,0.044303797185421,7.49886989593506,1.14039528369904,11.3660364151001
"71",-0.184166356921196,0.257181942462921,0.217457115650177,9.42778778076172,1.0617311000824,12.6417789459229
"72",NA,0.0950413197278976,0.0445344112813473,NA,0.941100299358368,10.364387512207
"73",-0.3408203125,0.266917288303375,0.100346021354198,7.08673810958862,0.991596639156342,10.4970903396606
"74",-0.313669890165329,0.254716992378235,0.117346942424774,7.59337425231934,1.01789975166321,10.8877735137939
"75",0.120698183774948,0.229261249303818,0.119268074631691,9.76267242431641,1.07094347476959,13.2219285964966
"76",-0.136911273002625,0.20159150660038,0.0285714287310839,6.90274286270142,1.04360747337341,10.9552526473999
"77",NA,0.0923694744706154,0.0294117648154497,NA,1.09879517555237,10.7064971923828
"78",-0.134130150079727,0.226510062813759,0.063943162560463,7.45587682723999,1.04463493824005,11.0336151123047
"79",-0.374615371227264,0.124365478754044,0.0461893752217293,7.27170372009277,1.07311320304871,10.3346853256226
"80",-0.160032510757446,0.0341880358755589,0.0122950822114944,7.22693586349487,1.01276326179504,10.8026323318481
"81",-0.379361927509308,0.232456147670746,0.186619713902473,7.74543571472168,1.10783171653748,11.1181039810181
"82",-0.525829493999481,0.0772532224655151,0.0200364291667938,7.88382339477539,0.983770608901978,11.3601121902466
"83",-0.0204353630542755,0.105263158679008,0.0683760717511177,7.81843042373657,0.946275949478149,11.3998575210571
"84",-0.363929152488708,0.0628272220492363,0.00448430515825748,7.22475337982178,1.00444722175598,10.4635314941406
"85",-0.474290788173676,0.0846153870224953,0.0215827338397503,7.10414409637451,1.00951552391052,10.0799589157104
"86",-0.341258734464645,0.16494844853878,0.0230263154953718,7.33888816833496,1.11961114406586,11.5582427978516
"87",-0.432672590017319,0.0530973449349403,0.00806451588869095,7.41034698486328,1.01868629455566,11.3505716323853
"88",0.0212443172931671,0.117977529764175,0.0939226523041725,7.29573488235474,1.00993609428406,11.6105785369873
"89",-0.172470986843109,0.168316826224327,0.078740157186985,7.23849678039551,0.996244132518768,11.5504236221313
"90",-0.138271614909172,0.10924369841814,0.0235294122248888,7.21376848220825,0.917325675487518,10.8795928955078
"91",0.0346248745918274,0.0331125818192959,0.0118343196809292,7.1884126663208,1.01376152038574,11.1474256515503
"92",NA,0.0986842140555382,0.00709219835698605,NA,1.0595555305481,10.8913545608521
"93",-0.209319278597832,0.282739073038101,0.279367655515671,10.9851064682007,1.03049314022064,14.3062686920166
"94",-0.425869882106781,0.0416666679084301,0.0470588244497776,7.28069734573364,1.01497614383698,10.8585376739502
"95",NA,0.0782608687877655,0.0227272734045982,NA,1.01313126087189,10.6859493255615
"96",-0.601651847362518,0.125490203499794,0.0149812735617161,7.44658517837524,1.06691253185272,11.4665460586548
"97",-0.191506400704384,0.0264550261199474,0,7.2363395690918,1.03945577144623,11.1224718093872
"98",NA,0.190476194024086,0.145569622516632,NA,0.987854242324829,10.2767734527588
"99",-0.229398667812347,0.188380286097527,0.206249997019768,8.2677059173584,1.03488671779633,12.0907287597656
"100",-0.501227498054504,0.273062735795975,0.145038172602654,7.90691566467285,0.938169836997986,11.8861980438232
"101",-0.55020409822464,0.240624994039536,0.162464991211891,7.2534704208374,0.97131472826004,11.0477266311646
"102",-0.533810138702393,0.300000011920929,0.142857149243355,7.46565532684326,0.992424249649048,11.0846166610718
"103",-0.442105263471603,0.174311921000481,0.104602508246899,7.07157325744629,1.01265823841095,10.9858350753784
"104",0.000509113073348999,0.251487404108047,0.229650422930717,9.62793159484863,1.10062539577484,13.4366722106934
"105",-0.265737235546112,0.197999998927116,0.131118878722191,7.84698104858398,0.967781603336334,11.6256380081177
"106",-0.336842089891434,0.0588235296308994,0.0454545468091965,7.10824394226074,0.979967951774597,10.8849105834961
"107",-0.504341006278992,0.100591719150543,0.0206185560673475,7.21817684173584,0.910981178283691,10.7377004623413
"108",-0.491517454385757,0.181425482034683,0.107296139001846,7.74456977844238,1.03719973564148,11.3713502883911
"109",-0.565949440002441,0.280000001192093,0.217391297221184,7.04315996170044,1.05959749221802,11.2254037857056
"110",-0.509433925151825,0.126760557293892,0.144927531480789,6.68461179733276,1.08320724964142,10.5339612960815
"111",NA,0.119266055524349,0.0566037744283676,NA,1.03090512752533,10.4016532897949
"112",-0.272613227367401,0.176339283585548,0.232114464044571,8.97284412384033,0.981752634048462,12.7532978057861
"113",-0.340119749307632,0.315789461135864,0.300000011920929,6.87523221969604,0.999027252197266,10.785083770752
"114",-0.505460202693939,0.136842101812363,0.0806451588869095,6.57368040084839,0.907262563705444,10.817455291748
"115",NA,0.114649683237076,0.0193548388779163,NA,1.02040815353394,10.2756366729736
"116",-0.0470400005578995,0.142857149243355,0.0458404086530209,8.15622329711914,0.991616785526276,11.8367252349854
"117",-0.27623125910759,0.282196968793869,0.316216230392456,7.82003784179688,1.18718719482422,11.6085720062256
"118",-0.243720918893814,0.2213114798069,0.155737698078156,7.01481437683105,0.981697142124176,10.8372640609741
"119",-0.485087215900421,0.214015156030655,0.120996437966824,7.56631088256836,1.01163077354431,11.23752784729
"120",-0.555423140525818,0.31377899646759,0.297637790441513,6.82001638412476,1.12366592884064,11.0704278945923
"121",NA,0.111111111938953,0.111801244318485,NA,1.31876134872437,10.117226600647
"122",-0.363115698099136,0.240641713142395,0.138297870755196,6.84161567687988,0.971879303455353,10.7673263549805
"123",-0.484797298908234,0.423841059207916,0.336787551641464,6.4645881652832,1.01266670227051,10.726411819458
"124",NA,0.294444441795349,0.0843373462557793,NA,1.08987700939178,10.3868389129639
"125",-0.299420177936554,0.285179644823074,0.25491014122963,9.57268905639648,1.05392241477966,13.0577754974365
"126",-0.231395348906517,0.201612904667854,0.128630712628365,6.87523221969604,1.01065826416016,11.2209405899048
"127",NA,0.238317757844925,0.156565651297569,NA,1.12115895748138,10.8836917877197
"128",NA,0.278911560773849,0.240310072898865,NA,1.08651399612427,10.3081521987915
"129",-0.621035039424896,0.244755238294601,0.157407402992249,6.45833826065063,1.13021492958069,10.0178422927856
"130",-0.530562341213226,0.16666667163372,0.0555555559694767,6.79122161865234,0.961038947105408,10.9022245407104
"131",-0.223257958889008,0.204964771866798,0.233281493186951,9.15873146057129,1.21876013278961,12.8041152954102
"132",NA,0.205882355570793,0.188679248094559,NA,0.928571403026581,10.9331245422363
"133",0.16554057598114,0.325203239917755,0.0808823555707932,7.18159198760986,0.918245255947113,11.0001649856567
"134",-0.437100231647491,0.266666680574417,0.124223604798317,6.931471824646,1.01576042175293,10.9235076904297
"135",-0.405295312404633,0.215517237782478,0.328671336174011,6.93828439712524,0.969641208648682,10.3858823776245
"136",-0.38191881775856,0.274143308401108,0.262626260519028,7.75662326812744,0.995336174964905,11.3604154586792
"137",-0.516835033893585,0.0636942684650421,0.0179640725255013,7.23345518112183,0.971780002117157,11.1353626251221
"138",-0.0188976377248764,0.245033115148544,0.22085890173912,7.26891994476318,0.984996259212494,10.8521680831909
"139",-0.212890625,0.085526317358017,0.0896551758050919,7.00850534439087,0.877245485782623,10.7670526504517
"140",NA,0.085470087826252,0.0296296291053295,NA,1.0419921875,10.6857900619507
"141",-0.38108617067337,0.213483139872551,0.225680932402611,7.0483865737915,1.13377928733826,10.8158903121948
"142",NA,0.205128207802773,0.059259258210659,NA,1.0038058757782,10.2734985351562
"143",NA,0.100000001490116,0.00990098994225264,NA,0.981026768684387,10.3750524520874
"144",-0.00536084175109863,0.137254908680916,0.028662420809269,7.8663387298584,0.985051155090332,11.189920425415
"145",NA,0.105263158679008,0.00800000037997961,NA,0.96533614397049,10.6813898086548
"146",-0.0654468536376953,0.0347826071083546,0.0282485876232386,7.34665536880493,0.936494469642639,10.3561544418335
"147",-0.291360288858414,0.245901644229889,0.0559440553188324,7.07326984405518,1.06325578689575,10.374490737915
"148",-0.0878293663263321,0.126315787434578,0.00869565177708864,6.82979393005371,0.985442340373993,10.26979637146
"149",-0.40105539560318,0.21259842813015,0.0335570462048054,6.77193546295166,1.05870652198792,11.00026512146
"150",-0.0873808562755585,0.162640899419785,0.116099074482918,8.47866058349609,0.962397634983063,12.1699743270874
"151",-0.497032642364502,0.243589743971825,0.227941170334816,7.28344821929932,0.936363637447357,11.4102277755737
"152",-0.487378627061844,0.10810811072588,0.00694444449618459,7.04141187667847,0.988524615764618,10.7745714187622
"153",-0.548991322517395,0.104651160538197,0.0114942528307438,6.66440916061401,0.933139562606812,10.6296100616455
"154",-0.0501253008842468,0.119047619402409,0.0505050495266914,6.76734304428101,0.996677756309509,10.9742832183838
"155",-0.507352948188782,0.272108852863312,0.175324678421021,6.79346609115601,0.973662555217743,10.8098487854004
"156",-0.535756170749664,0.187878787517548,0.142045453190804,6.83303165435791,1.05569207668304,10.8256607055664
"157",-0.372950822114944,0.150943398475647,0.0839694663882256,6.38181591033936,1.02097129821777,10.3124465942383
"158",-0.400519013404846,0.120481930673122,0.0169491525739431,7.25205373764038,0.944918513298035,10.8570165634155
"159",-0.372960388660431,0.25,0.204819276928902,6.84694290161133,0.938461542129517,10.6227893829346
"160",-0.109847813844681,0.290415912866592,0.294979840517044,9.45383548736572,0.976886451244354,13.0092039108276
"161",0.0309405922889709,0.320224732160568,0.121387280523777,6.78219223022461,1.05440771579742,10.7530832290649
"162",-0.365079343318939,0.181818187236786,0.118644066154957,6.6821084022522,0.945017158985138,10.6470899581909
"163",-0.158506721258163,0.182186231017113,0.10546875,7.51697731018066,0.977320671081543,10.9819478988647
"164",-0.359281450510025,0.120879121124744,0.0178571436554193,7.0003342628479,1.03926277160645,10.5673599243164
"165",-0.415492951869965,0.174107149243355,0.068273089826107,7.35755634307861,1.02061367034912,10.9276456832886
"166",-0.279329597949982,0.129032254219055,0.0366492159664631,7.12849617004395,1.0202020406723,10.6860866546631
"167",-0.151419579982758,0.151315793395042,0.0961538478732109,6.92657709121704,1.07259953022003,10.6593046188354
"168",NA,0.0559006221592426,0.025000000372529,NA,0.995931625366211,10.4876289367676
"169",-0.351050674915314,0.209999993443489,0.202127665281296,7.92624139785767,0.970906615257263,11.4683151245117
"170",-0.455660909414291,0.212048187851906,0.125668451189995,7.61085271835327,1.07360744476318,11.2553586959839
"171",-0.123478248715401,0.0839160829782486,0.0294117648154497,7.17011976242065,0.932841300964355,10.673433303833
"172",-0.513601720333099,0.160493820905685,0.136986300349236,6.89972305297852,1.08784890174866,10.6668834686279
"173",-0.418496370315552,0.15897436439991,0.0493273548781872,7.36518001556396,1.02047979831696,10.8867454528809
"174",-0.493956476449966,0.129629626870155,0.0324324332177639,7.22475337982178,1.11747646331787,10.6677923202515
"175",-0.506969571113586,0.211206898093224,0.0300751887261868,7.67878913879395,0.95656418800354,11.3252334594727
"176",NA,0.100000001490116,0.124137930572033,NA,1.03970456123352,10.1259107589722
"177",-0.149541288614273,0.10572687536478,0.0514705888926983,7.09257364273071,1.0317622423172,10.7091150283813
"178",-0.363996803760529,0.138554215431213,0.0535714291036129,7.22329568862915,1.03667485713959,10.9436054229736
"179",-0.496244966983795,0.2175572514534,0.189473688602448,7.55066108703613,1.06318795681,11.2208204269409
"180",-0.50943398475647,0.150278300046921,0.157370522618294,7.71646070480347,1.13117873668671,11.4456949234009
"181",NA,0.171597629785538,0.122340425848961,NA,1.1392662525177,10.2930946350098
"182",-0.522932410240173,0.189914166927338,0.206150338053703,8.72972011566162,1.03311455249786,12.3690242767334
"183",-0.572877466678619,0.2612244784832,0.300211429595947,8.23880100250244,1.00436174869537,11.7112760543823
"184",-0.597449898719788,0.282608687877655,0.0714285746216774,6.4118185043335,0.891843974590302,10.3664665222168
"185",-0.425479263067245,0.26119402050972,0.261744976043701,7.47929954528809,0.914323091506958,11.3084936141968
"186",-0.296414852142334,0.169590637087822,0.222222223877907,7.48436880111694,0.957038998603821,11.3632068634033
"187",-0.551373362541199,0.147727265954018,0.208695650100708,6.9555926322937,0.957157790660858,10.8953866958618
"188",-0.376327753067017,0.28571429848671,0.137096777558327,7.29979753494263,0.951065480709076,11.3449211120605
"189",-0.463139623403549,0.29565218091011,0.095238097012043,7.14440727233887,0.922535240650177,10.9614686965942
"190",0.0959631651639938,0.229210942983627,0.137391597032547,10.137056350708,1.15473556518555,13.4725723266602
"191",-0.415966391563416,0.13767209649086,0.0448979586362839,8.24038505554199,1.0492308139801,11.6762170791626
"192",-0.356915920972824,0.127716869115829,0.0655147582292557,9.48721408843994,1.16263699531555,13.1648073196411
"193",0.16735252737999,0.203463196754456,0.0631067976355553,6.75227022171021,1.00222718715668,10.3521718978882
"194",NA,0.125423729419708,0.0189393945038319,NA,1.1254061460495,10.323447227478
"195",NA,0.06415094435215,0.00469483574852347,NA,1.17753124237061,10.2517824172974
"196",-0.258966207504272,0.198451116681099,0.0889423042535782,8.42002105712891,1.59367597103119,11.9241342544556
"197",-0.0655106008052826,0.209424078464508,0.0833333358168602,7.07834148406982,1.15801227092743,10.5717782974243
"198",-0.0274626910686493,0.146964028477669,0.0508565306663513,9.2512903213501,1.26026618480682,12.606481552124
"199",NA,0.027638191357255,0.00324675324372947,NA,1.14578950405121,10.0181550979614
"200",-0.213711857795715,0.264957278966904,0.112676054239273,7.76046705245972,1.15026986598969,11.1169452667236
"201",-0.568688452243805,0.205546498298645,0.0890410989522934,7.72929573059082,1.38214540481567,11.2458562850952
"202",-0.273972630500793,0.103448279201984,0.0271493215113878,6.72982406616211,1.00564062595367,10.9226961135864
"203",-0.281309008598328,0.262430936098099,0.191601052880287,7.49331712722778,0.990015983581543,11.1199569702148
"204",-0.0795148313045502,0.201005026698112,0.10683760792017,7.42117738723755,0.960137486457825,10.5651178359985
"205",NA,0.205357149243355,0.0891089141368866,NA,1.10161662101746,10.2648267745972
"206",NA,0.0874316915869713,0.0412371121346951,NA,1.24944317340851,11.0107126235962
"207",NA,0.13475176692009,0.0578034669160843,NA,0.960244655609131,10.756007194519
"208",0.126363635063171,0.139896377921104,0.018264839425683,7.12125253677368,1.01715505123138,10.5181322097778
"209",NA,0.144444450736046,0.0892857164144516,NA,1.11382114887238,10.2510061264038
"210",-0.0621359348297119,0.209999993443489,0.163793101906776,7.47590589523315,1.48924732208252,10.862359046936
"211",-0.634556591510773,0.106060609221458,0.0199004970490932,7.68063735961914,1.03638589382172,11.1815147399902
"212",NA,0.0934579446911812,0.0349650345742702,NA,0.956796646118164,9.96810436248779
"213",NA,0.0442477874457836,0.0114942528307438,NA,0.889418482780457,10.5774517059326
"214",-0.209263861179352,0.152542367577553,0.122137404978275,7.2363395690918,0.994259476661682,10.9061574935913
"215",-0.386740326881409,0.239700376987457,0.103585660457611,7.59789800643921,1.1150062084198,10.9501047134399
"216",0.0128548741340637,0.242361038923264,0.212470382452011,10.7932901382446,0.99219673871994,14.1571521759033
"217",NA,0.0857142880558968,0,NA,0.858595192432404,10.6410102844238
"218",0.0950920283794403,0.25944584608078,0.184397161006927,6.57228231430054,1.4753246307373,11.4923753738403
"219",NA,0.0845070406794548,0.0405405387282372,NA,0.965240657329559,10.4388103485107
"220",-0.444097310304642,0.106489181518555,0.0657216459512711,8.5000467300415,0.98351001739502,11.899697303772
"221",-0.52549284696579,0.18359375,0.136882126331329,7.52023458480835,0.96657532453537,10.936939239502
"222",-0.528761088848114,0.21965317428112,0.10047847032547,7.42595386505127,0.856240153312683,10.5626125335693
"223",NA,0.28571429848671,0.0442477874457836,NA,0.993506491184235,11.1956768035889
"224",-0.239467859268188,0.0865384638309479,0.00684931501746178,6.93537044525146,0.902283132076263,10.8145246505737
"225",NA,0.227272734045982,0.172413796186447,NA,0.906550228595734,10.5811405181885
"226",-0.365482240915298,0.233226835727692,0.27844312787056,8.04173469543457,0.975898683071136,11.7801399230957
"227",NA,0.0794702023267746,0.0347222238779068,NA,1.08141767978668,10.1716041564941
"228",-0.523560225963593,0.0983606576919556,0.0394218116998672,9.21153926849365,0.985729694366455,12.761040687561
"229",-0.591836750507355,0.162162154912949,0.105263158679008,7.5908522605896,0.96231883764267,11.2826948165894
"230",0.0749814212322235,0.0958904102444649,0.0242718439549208,7.47420501708984,0.875261306762695,10.4555892944336
"231",-0.604677081108093,0.242537319660187,0.13357400894165,7.60936641693115,0.97812819480896,10.9221000671387
"232",-0.490909099578857,0.0857142880558968,0.147368416190147,6.96319007873535,1.01914584636688,10.5935049057007
"233",0.00249689817428589,0.0222222227603197,0.0247524753212929,7.08338785171509,0.932167828083038,10.4347333908081
"234",-0.416666656732559,0.14634145796299,0.052173912525177,7.83873748779297,0.910057246685028,11.1391773223877
"235",0.0188284516334534,0.0526315793395042,0.018808776512742,7.34536504745483,0.968183815479279,10.910551071167
"236",-0.449928462505341,0.110320284962654,0.0741935446858406,7.38647079467773,0.948784291744232,11.0487127304077
"237",-0.167224079370499,0.0935672521591187,0.0659898445010185,6.91572332382202,1.00699305534363,10.5395355224609
"238",-0.387886583805084,0.085365854203701,0.100775197148323,6.79794025421143,0.885462582111359,10.3948554992676
"239",-0.0983606576919556,0.200000002980232,0.242105260491371,7.07834148406982,1.01118803024292,11.3589582443237
"240",NA,0.0971428602933884,0.134146347641945,NA,0.90099835395813,10.8767251968384
"241",-0.568660497665405,0.176724135875702,0.0923694744706154,7.14834594726562,0.965887546539307,10.78049659729
"242",-0.490395456552505,0.254716992378235,0.0754716992378235,6.84906625747681,1.01991152763367,10.311882019043
"243",0.0145454406738281,0.125714287161827,0.144999995827675,6.41345882415771,1.11019742488861,10.8085556030273
"244",-0.494303792715073,0.247663557529449,0.20873786509037,7.43897151947021,0.953260242938995,11.3549489974976
"245",-0.127013623714447,0.299456298351288,0.254617422819138,9.1245641708374,1.03325796127319,12.7685527801514
"246",-0.0938697308301926,0.201581031084061,0.219999998807907,7.03350639343262,1.03937494754791,10.7465620040894
"247",NA,0.19004525244236,0.156097561120987,NA,1.11194658279419,10.1228637695312
"248",-0.300138980150223,0.336823731660843,0.271559625864029,7.77737379074097,1.0174388885498,11.4587440490723
"249",-0.261521995067596,0.255924165248871,0.159574463963509,6.90675497055054,1.02194154262543,10.4668111801147
"250",-0.0450072586536407,0.417059481143951,0.40098163485527,10.4359674453735,1.18520152568817,13.732307434082
"251",-0.524618029594421,0.391304343938828,0.301724135875702,6.44094657897949,1.33540368080139,9.89404296875
"252",-0.499510288238525,0.198347106575966,0.035211268812418,6.98378992080688,0.93908154964447,10.8380699157715
"253",-0.0558659136295319,0.131313130259514,0.0957446843385696,7.47477197647095,1.06610572338104,11.4156103134155
"254",-0.468972533941269,0.136842101812363,0.211382120847702,6.97447872161865,1.13541662693024,10.1651592254639
"255",-0.486752927303314,0.163120567798615,0.214876025915146,7.4832444190979,1.10669076442719,10.048885345459
"256",-0.332655131816864,0.0833333358168602,0.0700000002980232,6.96790933609009,1.03211009502411,10.5314559936523
"257",-0.0702222138643265,0.20762711763382,0.029126213863492,7.11801624298096,1.13043475151062,11.33314037323
"258",-0.497194170951843,0.227272734045982,0.140000000596046,6.87419843673706,0.994328916072845,10.2463321685791
"259",-0.0921739041805267,0.217821776866913,0.0431034490466118,7.11232757568359,0.945378124713898,10.0727663040161
"260",-0.162740916013718,0.204819276928902,0.143835619091988,7.37086009979248,0.982857167720795,10.6005268096924
"261",-0.312682211399078,0.22549019753933,0.167999997735023,7.3440728187561,0.895637273788452,11.1651821136475
"262",-0.0869458317756653,0.184100419282913,0.189743593335152,9.1075325012207,0.955892562866211,12.557222366333
"263",-0.37922403216362,0.256410270929337,0.191011235117912,6.80350542068481,0.912658214569092,10.3555498123169
"264",-0.14028337597847,0.194690272212029,0.241845667362213,10.0739049911499,1.07823038101196,13.4475936889648
"265",-0.710302114486694,0.155038759112358,0.161073818802834,7.24565505981445,0.988950252532959,10.9614686965942
"266",0.0567581802606583,0.213678374886513,0.160532772541046,9.94640350341797,0.992211163043976,13.5148525238037
"267",-0.492810487747192,0.112903222441673,0.109489053487778,6.71417045593262,1,10.3560590744019
"268",NA,0.127118647098541,0.0894308909773827,NA,0.951903820037842,10.1204519271851
"269",-0.527897000312805,0.131782948970795,0.114093959331512,6.92165803909302,1.02830183506012,9.96880722045898
"270",-0.520325183868408,0.150000005960464,0.275000005960464,7.10496520996094,1.03108811378479,10.5730590820312
"271",NA,0.253658533096313,0.319767445325851,NA,1.02786576747894,10.486065864563
"272",-0.247775495052338,0.277015447616577,0.267399281263351,8.50653648376465,1.05685579776764,11.8208951950073
"273",-0.520872890949249,0.159763306379318,0.101190477609634,7.01301574707031,0.972266256809235,9.86037158966064
"274",-0.523076951503754,0.151315793395042,0.118811883032322,6.75110149383545,1.06608879566193,10.10573387146
"275",NA,0.101694911718369,0.050420168787241,NA,0.987080097198486,10.9061212539673
"276",-0.322995454072952,0.212121218442917,0.207920789718628,7.28756046295166,1.03306794166565,10.3290491104126
"277",-0.0418502241373062,0.149532705545425,0.082926832139492,7.28344821929932,1.06662559509277,10.7999839782715
